,organ_name,code,date
3436,长城证券,300251,2017-11-30
3437,长城证券,600031,2017-11-30
3438,长城证券,600050,2017-11-30
3439,长城证券,601009,2017-11-30
3440,联讯证券,002126,2017-12-01
3441,联讯证券,002273,2017-12-01
3442,联讯证券,300498,2017-12-01
3443,联讯证券,600585,2017-12-01
3444,国金证券,000002,2017-12-01
3445,国金证券,000876,2017-12-01
3446,国金证券,000886,2017-12-01
3447,国金证券,002157,2017-12-01
3448,国金证券,002285,2017-12-01
3449,国金证券,002714,2017-12-01
3450,国金证券,600009,2017-12-01
3451,国金证券,600522,2017-12-01
3452,国金证券,601636,2017-12-01
3453,国金证券,601933,2017-12-01
3454,中投证券,000063,2017-11-27
3455,中投证券,000963,2017-11-27
3456,中投证券,300054,2017-11-27
3457,中投证券,300316,2017-11-27
3458,中投证券,600276,2017-11-27
3459,中投证券,000063,2017-12-04
3460,中投证券,002049,2017-12-04
3461,中投证券,300054,2017-12-04
3462,中投证券,300316,2017-12-04
3463,中投证券,300604,2017-12-04
3464,中投证券,600276,2017-12-04
3465,中投证券,600326,2017-12-04
3466,中投证券,601766,2017-12-04
3467,申万宏源证券,002120,2017-12-08
3468,申万宏源证券,002183,2017-12-08
3469,申万宏源证券,002769,2017-12-08
3470,申万宏源证券,600057,2017-12-08
3471,申万宏源证券,600153,2017-12-08
3472,申万宏源证券,600180,2017-12-08
3473,申万宏源证券,600233,2017-12-08
3474,联讯证券,002555,2017-12-08
3475,联讯证券,600585,2017-12-08
3476,联讯证券,600803,2017-12-08
3477,联讯证券,603626,2017-12-08
3478,中投证券,000063,2017-12-11
3479,中投证券,002049,2017-12-11
3480,中投证券,300054,2017-12-11
3481,中投证券,300316,2017-12-11
3482,中投证券,300323,2017-12-11
3483,中投证券,300604,2017-12-11
3484,中投证券,600584,2017-12-11
3485,中投证券,600703,2017-12-11
3486,联讯证券,002813,2017-12-15
3487,联讯证券,300462,2017-12-15
3488,联讯证券,600125,2017-12-15
3489,联讯证券,600271,2017-12-15
3490,中投证券,000063,2017-12-18
3491,中投证券,002049,2017-12-18
3492,中投证券,300054,2017-12-18
3493,中投证券,300316,2017-12-18
3494,中投证券,300323,2017-12-18
3495,中投证券,300327,2017-12-18
3496,中投证券,300604,2017-12-18
3497,中投证券,600703,2017-12-18
3498,联讯证券,002179,2017-12-22
3499,联讯证券,300327,2017-12-22
3500,联讯证券,600125,2017-12-22
3501,联讯证券,601599,2017-12-22
3502,国海证券,000910,2017-12-27
3503,国海证券,000933,2017-12-27
3504,国海证券,002019,2017-12-27
3505,国海证券,002409,2017-12-27
3506,国海证券,002597,2017-12-27
3507,国海证券,300188,2017-12-27
3508,国海证券,300474,2017-12-27
3509,国海证券,300613,2017-12-27
3510,国海证券,600038,2017-12-27
3511,国海证券,600585,2017-12-27
3512,中银国际,002142,2017-12-28
3513,中银国际,002472,2017-12-28
3514,中银国际,600031,2017-12-28
3515,中银国际,600340,2017-12-28
3516,中银国际,600438,2017-12-28
3517,中银国际,600477,2017-12-28
3518,中银国际,600482,2017-12-28
3519,中银国际,600518,2017-12-28
3520,中银国际,600809,2017-12-28
3521,中银国际,601636,2017-12-28
3522,国金证券,000002,2017-12-28
3523,国金证券,000895,2017-12-28
3524,国金证券,300133,2017-12-28
3525,国金证券,300136,2017-12-28
3526,国金证券,600009,2017-12-28
3527,国金证券,600066,2017-12-28
3528,国金证券,600388,2017-12-28
3529,国金证券,600887,2017-12-28
3530,国金证券,601333,2017-12-28
3531,国金证券,601933,2017-12-28
3532,联讯证券,000039,2017-12-29
3533,联讯证券,000636,2017-12-29
3534,联讯证券,002299,2017-12-29
3535,联讯证券,600522,2017-12-29
3536,中泰证券,000933,2017-12-29
3537,中泰证券,300418,2017-12-29
3538,中泰证券,600031,2017-12-29
3539,中泰证券,600196,2017-12-29
3540,中泰证券,600438,2017-12-29
3541,中泰证券,600585,2017-12-29
3542,中泰证券,600754,2017-12-29
3543,中泰证券,600970,2017-12-29
3544,中泰证券,601398,2017-12-29
3545,中泰证券,603008,2017-12-29
3546,华创证券,000002,2017-12-29
3547,华创证券,000596,2017-12-29
3548,华创证券,000998,2017-12-29
3549,华创证券,002294,2017-12-29
3550,华创证券,002709,2017-12-29
3551,华创证券,601111,2017-12-29
3552,华创证券,601233,2017-12-29
3553,华创证券,601336,2017-12-29
3554,华创证券,601998,2017-12-29
3555,华创证券,603808,2017-12-29
3556,东吴证券,000568,2018-01-01
3557,东吴证券,000968,2018-01-01
3558,东吴证券,002142,2018-01-01
3559,东吴证券,002563,2018-01-01
3560,东吴证券,300059,2018-01-01
3561,东吴证券,300316,2018-01-01
3562,东吴证券,600048,2018-01-01
3563,东吴证券,600138,2018-01-01
3564,东吴证券,600258,2018-01-01
3565,东吴证券,601877,2018-01-01
3566,长城证券,000998,2018-01-01
3567,长城证券,002024,2018-01-01
3568,长城证券,002376,2018-01-01
3569,长城证券,002812,2018-01-01
3570,长城证券,300113,2018-01-01
3571,长城证券,300199,2018-01-01
3572,长城证券,600031,2018-01-01
3573,长城证券,600036,2018-01-01
3574,长城证券,600886,2018-01-01
3575,长城证券,601288,2018-01-01
3576,招商证券,000063,2017-12-29
3577,招商证券,000069,2017-12-29
3578,招商证券,000333,2017-12-29
3579,招商证券,000503,2017-12-29
3580,招商证券,000651,2017-12-29
3581,招商证券,000681,2017-12-29
3582,招商证券,000796,2017-12-29
3583,招商证券,000858,2017-12-29
3584,招商证券,002001,2017-12-29
3585,招商证券,002013,2017-12-29
3586,招商证券,002078,2017-12-29
3587,招商证券,002080,2017-12-29
3588,招商证券,002110,2017-12-29
3589,招商证券,002293,2017-12-29
3590,招商证券,002294,2017-12-29
3591,招商证券,002311,2017-12-29
3592,招商证券,002343,2017-12-29
3593,招商证券,002475,2017-12-29
3594,招商证券,002573,2017-12-29
3595,招商证券,002709,2017-12-29
3596,招商证券,002717,2017-12-29
3597,招商证券,300098,2017-12-29
3598,招商证券,300188,2017-12-29
3599,招商证券,300196,2017-12-29
3600,招商证券,300197,2017-12-29
3601,招商证券,300422,2017-12-29
3602,招商证券,300498,2017-12-29
3603,招商证券,300572,2017-12-29
3604,招商证券,300577,2017-12-29
3605,招商证券,600019,2017-12-29
3606,招商证券,600029,2017-12-29
3607,招商证券,600030,2017-12-29
3608,招商证券,600056,2017-12-29
3609,招商证券,600114,2017-12-29
3610,招商证券,600183,2017-12-29
3611,招商证券,600383,2017-12-29
3612,招商证券,600426,2017-12-29
3613,招商证券,600438,2017-12-29
3614,招商证券,600660,2017-12-29
3615,招商证券,600741,2017-12-29
3616,招商证券,600754,2017-12-29
3617,招商证券,600856,2017-12-29
3618,招商证券,600859,2017-12-29
3619,招商证券,600887,2017-12-29
3620,招商证券,600893,2017-12-29
3621,招商证券,601006,2017-12-29
3622,招商证券,601100,2017-12-29
3623,招商证券,601336,2017-12-29
3624,招商证券,601933,2017-12-29
3625,招商证券,603600,2017-12-29
3626,招商证券,603638,2017-12-29
3627,申万宏源证券,000568,2018-01-02
3628,申万宏源证券,002025,2018-01-02
3629,申万宏源证券,002202,2018-01-02
3630,申万宏源证券,002640,2018-01-02
3631,申万宏源证券,001515,2018-01-02
3632,申万宏源证券,300055,2018-01-02
3633,申万宏源证券,300130,2018-01-02
3634,申万宏源证券,600036,2018-01-02
3635,申万宏源证券,600859,2018-01-02
3636,申万宏源证券,603885,2018-01-02
3637,中投证券,000063,2018-01-02
3638,中投证券,300054,2018-01-02
3639,中投证券,300316,2018-01-02
3640,中投证券,300327,2018-01-02
3641,中投证券,300604,2018-01-02
3642,中投证券,600016,2018-01-02
3643,中投证券,600703,2018-01-02
3644,中投证券,601398,2018-01-02
3645,联讯证券,000425,2018-01-05
3646,联讯证券,000786,2018-01-05
3647,联讯证券,600028,2018-01-05
3648,联讯证券,600887,2018-01-05
3649,联讯证券,603799,2018-01-05
3650,中投证券,000063,2018-01-08
3651,中投证券,002002,2018-01-08
3652,中投证券,300054,2018-01-08
3653,中投证券,300327,2018-01-08
3654,中投证券,600016,2018-01-08
3655,中投证券,600409,2018-01-08
3656,中投证券,600703,2018-01-08
3657,中投证券,601398,2018-01-08
3658,联讯证券,000425,2018-01-12
3659,联讯证券,002299,2018-01-12
3660,联讯证券,300308,2018-01-12
3661,联讯证券,600028,2018-01-12
3662,联讯证券,601633,2018-01-12
3663,中投证券,000063,2018-01-15
3664,中投证券,002002,2018-01-15
3665,中投证券,002603,2018-01-15
3666,中投证券,600016,2018-01-15
3667,中投证券,600409,2018-01-15
3668,中投证券,600436,2018-01-15
3669,中投证券,600703,2018-01-15
3670,中投证券,601398,2018-01-15
3671,联讯证券,000425,2018-01-19
3672,联讯证券,002465,2018-01-19
3673,联讯证券,600028,2018-01-19
3674,联讯证券,600055,2018-01-19
3675,联讯证券,600176,2018-01-19
3676,中投证券,002603,2018-01-22
3677,中投证券,600030,2018-01-22
3678,中投证券,600308,2018-01-22
3679,中投证券,600567,2018-01-22
3680,中投证券,601688,2018-01-22
3681,中投证券,002603,2018-01-29
3682,中投证券,600016,2018-01-29
3683,中投证券,600030,2018-01-29
3684,中投证券,600308,2018-01-29
3685,中投证券,600436,2018-01-29
3686,中投证券,600567,2018-01-29
3687,中投证券,601398,2018-01-29
3688,中投证券,601688,2018-01-29
3689,中银国际,000063,2018-01-31
3690,中银国际,000858,2018-01-31
3691,中银国际,002078,2018-01-31
3692,中银国际,002472,2018-01-31
3693,中银国际,002709,2018-01-31
3694,中银国际,300567,2018-01-31
3695,中银国际,600352,2018-01-31
3696,中银国际,600518,2018-01-31
3697,中银国际,601225,2018-01-31
3698,中银国际,601636,2018-01-31
3699,国金证券,300133,2018-01-31
3700,国金证券,600138,2018-01-31
3701,国金证券,600340,2018-01-31
3702,国金证券,600519,2018-01-31
3703,国金证券,600754,2018-01-31
3704,国金证券,600887,2018-01-31
3705,国金证券,601006,2018-01-31
3706,国金证券,601111,2018-01-31
3707,国金证券,601155,2018-01-31
3708,国金证券,601933,2018-01-31
3709,东吴证券,002555,2018-01-31
3710,东吴证券,002563,2018-01-31
3711,东吴证券,300059,2018-01-31
3712,东吴证券,300316,2018-01-31
3713,东吴证券,600567,2018-01-31
3714,东吴证券,600583,2018-01-31
3715,东吴证券,600740,2018-01-31
3716,东吴证券,600754,2018-01-31
3717,东吴证券,600887,2018-01-31
3718,东吴证券,601328,2018-01-31
3719,招商证券,000069,2018-01-31
3720,招商证券,000651,2018-01-31
3721,招商证券,000681,2018-01-31
3722,招商证券,000858,2018-01-31
3723,招商证券,000910,2018-01-31
3724,招商证券,000932,2018-01-31
3725,招商证券,002001,2018-01-31
3726,招商证券,002013,2018-01-31
3727,招商证券,002078,2018-01-31
3728,招商证券,002080,2018-01-31
3729,招商证券,002236,2018-01-31
3730,招商证券,002419,2018-01-31
3731,招商证券,002439,2018-01-31
3732,招商证券,002475,2018-01-31
3733,招商证券,002640,2018-01-31
3734,招商证券,002709,2018-01-31
3735,招商证券,300098,2018-01-31
3736,招商证券,300144,2018-01-31
3737,招商证券,300188,2018-01-31
3738,招商证券,300196,2018-01-31
3739,招商证券,300251,2018-01-31
3740,招商证券,300422,2018-01-31
3741,招商证券,300498,2018-01-31
3742,招商证券,300572,2018-01-31
3743,招商证券,300577,2018-01-31
3744,招商证券,300595,2018-01-31
3745,招商证券,600019,2018-01-31
3746,招商证券,600030,2018-01-31
3747,招商证券,600383,2018-01-31
3748,招商证券,600426,2018-01-31
3749,招商证券,600438,2018-01-31
3750,招商证券,600479,2018-01-31
3751,招商证券,600487,2018-01-31
3752,招商证券,600754,2018-01-31
3753,招商证券,600760,2018-01-31
3754,招商证券,600887,2018-01-31
3755,招商证券,601100,2018-01-31
3756,招商证券,601117,2018-01-31
3757,招商证券,601899,2018-01-31
3758,招商证券,601933,2018-01-31
3759,招商证券,603638,2018-01-31
3760,招商证券,603686,2018-01-31
3761,长城证券,000998,2018-01-31
3762,长城证券,002024,2018-01-31
3763,长城证券,300199,2018-01-31
3764,长城证券,600019,2018-01-31
3765,长城证券,600027,2018-01-31
3766,长城证券,600029,2018-01-31
3767,长城证券,600050,2018-01-31
3768,长城证券,600958,2018-01-31
3769,长城证券,601288,2018-01-31
3770,长城证券,601919,2018-01-31
3771,申万宏源证券,000681,2018-02-01
3772,申万宏源证券,002025,2018-02-01
3773,申万宏源证券,002202,2018-02-01
3774,申万宏源证券,001317,2018-02-01
3775,申万宏源证券,600019,2018-02-01
3776,申万宏源证券,600030,2018-02-01
3777,申万宏源证券,600036,2018-02-01
3778,申万宏源证券,600585,2018-02-01
3779,申万宏源证券,600859,2018-02-01
3780,申万宏源证券,601668,2018-02-01
3781,华创证券,000596,2018-02-01
3782,华创证券,000975,2018-02-01
3783,华创证券,000998,2018-02-01
3784,华创证券,002419,2018-02-01
3785,华创证券,002430,2018-02-01
3786,华创证券,300685,2018-02-01
3787,华创证券,600048,2018-02-01
3788,华创证券,600999,2018-02-01
3789,华创证券,601111,2018-02-01
3790,华创证券,601998,2018-02-01
3791,联讯证券,000786,2018-02-05
3792,联讯证券,002174,2018-02-05
3793,联讯证券,600029,2018-02-05
3794,联讯证券,600392,2018-02-05
3795,联讯证券,601636,2018-02-05
3796,联讯证券,000858,2018-02-11
3797,联讯证券,002343,2018-02-11
3798,联讯证券,600887,2018-02-11
3799,中投证券,002074,2018-02-26
3800,中投证券,002456,2018-02-26
3801,中投证券,002466,2018-02-26
3802,中投证券,600048,2018-02-26
3803,中投证券,600308,2018-02-26
3804,中投证券,600340,2018-02-26
3805,中投证券,600567,2018-02-26
3806,中投证券,600884,2018-02-26
3807,华创证券,000596,2018-02-28
3808,华创证券,000717,2018-02-28
3809,华创证券,000933,2018-02-28
3810,华创证券,001979,2018-02-28
3811,华创证券,300017,2018-02-28
3812,华创证券,300523,2018-02-28
3813,华创证券,601111,2018-02-28
3814,华创证券,601336,2018-02-28
3815,华创证券,601998,2018-02-28
3816,华创证券,603686,2018-02-28
3817,长城证券,002024,2018-02-28
3818,长城证券,002709,2018-02-28
3819,长城证券,300070,2018-02-28
3820,长城证券,300113,2018-02-28
3821,长城证券,600019,2018-02-28
3822,长城证券,600029,2018-02-28
3823,长城证券,600050,2018-02-28
3824,长城证券,600141,2018-02-28
3825,长城证券,601899,2018-02-28
3826,长城证券,601952,2018-02-28
3827,中银国际,000063,2018-03-01
3828,中银国际,000860,2018-03-01
3829,中银国际,002078,2018-03-01
3830,中银国际,002472,2018-03-01
3831,中银国际,600352,2018-03-01
3832,中银国际,600518,2018-03-01
3833,中银国际,601318,2018-03-01
3834,中银国际,601699,2018-03-01
3835,中银国际,601939,2018-03-01
3836,中银国际,603111,2018-03-01
3837,国金证券,000063,2018-03-01
3838,国金证券,002027,2018-03-01
3839,国金证券,002334,2018-03-01
3840,国金证券,300433,2018-03-01
3841,国金证券,300618,2018-03-01
3842,国金证券,600487,2018-03-01
3843,国金证券,600519,2018-03-01
3844,国金证券,600887,2018-03-01
3845,国金证券,601633,2018-03-01
3846,国金证券,601933,2018-03-01
3847,申万宏源证券,000858,2018-03-01
3848,申万宏源证券,000963,2018-03-01
3849,申万宏源证券,002202,2018-03-01
3850,申万宏源证券,002376,2018-03-01
3851,申万宏源证券,002440,2018-03-01
3852,申万宏源证券,006169,2018-03-01
3853,申万宏源证券,600019,2018-03-01
3854,申万宏源证券,600236,2018-03-01
3855,申万宏源证券,600859,2018-03-01
3856,申万宏源证券,603040,2018-03-01
3857,东吴证券,000968,2018-03-01
3858,东吴证券,002563,2018-03-01
3859,东吴证券,002737,2018-03-01
3860,东吴证券,300124,2018-03-01
3861,东吴证券,300316,2018-03-01
3862,东吴证券,600567,2018-03-01
3863,东吴证券,600643,2018-03-01
3864,东吴证券,600887,2018-03-01
3865,东吴证券,601155,2018-03-01
3866,东吴证券,601328,2018-03-01
3867,联讯证券,002567,2018-03-02
3868,联讯证券,002717,2018-03-02
3869,联讯证券,300098,2018-03-02
3870,联讯证券,300133,2018-03-02
3871,联讯证券,300450,2018-03-02
3872,联讯证券,600018,2018-03-02
3873,联讯证券,000423,2018-03-09
3874,联讯证券,002567,2018-03-09
3875,联讯证券,300098,2018-03-09
3876,联讯证券,300197,2018-03-09
3877,联讯证券,300349,2018-03-09
3878,联讯证券,300450,2018-03-09
3879,联讯证券,300545,2018-03-09
3880,联讯证券,600522,2018-03-09
3881,联讯证券,601689,2018-03-09
3882,招商证券,000063,2018-03-13
3883,招商证券,000661,2018-03-13
3884,招商证券,000681,2018-03-13
3885,招商证券,000858,2018-03-13
3886,招商证券,000887,2018-03-13
3887,招商证券,000932,2018-03-13
3888,招商证券,002013,2018-03-13
3889,招商证券,002081,2018-03-13
3890,招商证券,002221,2018-03-13
3891,招商证券,002236,2018-03-13
3892,招商证券,002293,2018-03-13
3893,招商证券,002310,2018-03-13
3894,招商证券,002410,2018-03-13
3895,招商证券,002419,2018-03-13
3896,招商证券,002475,2018-03-13
3897,招商证券,002601,2018-03-13
3898,招商证券,002717,2018-03-13
3899,招商证券,300070,2018-03-13
3900,招商证券,300098,2018-03-13
3901,招商证券,300113,2018-03-13
3902,招商证券,300144,2018-03-13
3903,招商证券,300188,2018-03-13
3904,招商证券,300487,2018-03-13
3905,招商证券,300498,2018-03-13
3906,招商证券,300577,2018-03-13
3907,招商证券,300595,2018-03-13
3908,招商证券,300673,2018-03-13
3909,招商证券,600019,2018-03-13
3910,招商证券,600030,2018-03-13
3911,招商证券,600048,2018-03-13
3912,招商证券,600104,2018-03-13
3913,招商证券,600115,2018-03-13
3914,招商证券,600383,2018-03-13
3915,招商证券,600426,2018-03-13
3916,招商证券,600754,2018-03-13
3917,招商证券,600760,2018-03-13
3918,招商证券,600887,2018-03-13
3919,招商证券,601006,2018-03-13
3920,招商证券,601233,2018-03-13
3921,招商证券,601318,2018-03-13
3922,招商证券,601899,2018-03-13
3923,招商证券,601933,2018-03-13
3924,联讯证券,002273,2018-03-16
3925,联讯证券,002713,2018-03-16
3926,联讯证券,002717,2018-03-16
3927,联讯证券,300308,2018-03-16
3928,联讯证券,300349,2018-03-16
3929,中银国际,000860,2018-03-30
3930,中银国际,002078,2018-03-30
3931,中银国际,002126,2018-03-30
3932,中银国际,002517,2018-03-30
3933,中银国际,600160,2018-03-30
3934,中银国际,600271,2018-03-30
3935,中银国际,600535,2018-03-30
3936,中银国际,601100,2018-03-30
3937,中银国际,601155,2018-03-30
3938,中银国际,601636,2018-03-30
3939,东吴证券,000681,2018-04-01
3940,东吴证券,002563,2018-04-01
3941,东吴证券,300059,2018-04-01
3942,东吴证券,300188,2018-04-01
3943,东吴证券,300316,2018-04-01
3944,东吴证券,300398,2018-04-01
3945,东吴证券,300568,2018-04-01
3946,东吴证券,600138,2018-04-01
3947,东吴证券,600498,2018-04-01
3948,东吴证券,600967,2018-04-01
3949,光大证券,000661,2018-04-01
3950,光大证券,002138,2018-04-01
3951,光大证券,002376,2018-04-01
3952,光大证券,002531,2018-04-01
3953,光大证券,300098,2018-04-01
3954,光大证券,600011,2018-04-01
3955,光大证券,600114,2018-04-01
3956,光大证券,600172,2018-04-01
3957,光大证券,600176,2018-04-01
3958,光大证券,600248,2018-04-01
3959,光大证券,600346,2018-04-01
3960,光大证券,600691,2018-04-01
3961,光大证券,600827,2018-04-01
3962,光大证券,601939,2018-04-01
3963,光大证券,603103,2018-04-01
3964,光大证券,603877,2018-04-01
3965,光大证券,603960,2018-04-01
3966,国金证券,002127,2018-03-31
3967,国金证券,002281,2018-03-31
3968,国金证券,300124,2018-03-31
3969,国金证券,300618,2018-03-31
3970,国金证券,600009,2018-03-31
3971,国金证券,600196,2018-03-31
3972,国金证券,600535,2018-03-31
3973,国金证券,601877,2018-03-31
3974,国金证券,603799,2018-03-31
3975,国金证券,603989,2018-03-31
3976,华创证券,002294,2018-04-01
3977,华创证券,300017,2018-04-01
3978,华创证券,300188,2018-04-01
3979,华创证券,300523,2018-04-01
3980,华创证券,300685,2018-04-01
3981,华创证券,600036,2018-04-01
3982,华创证券,600519,2018-04-01
3983,华创证券,601111,2018-04-01
3984,华创证券,603595,2018-04-01
3985,方正证券,000998,2018-04-02
3986,方正证券,002299,2018-04-02
3987,方正证券,002311,2018-04-02
3988,方正证券,600195,2018-04-02
3989,招商证券,000002,2018-04-02
3990,招商证券,000063,2018-04-02
3991,招商证券,000069,2018-04-02
3992,招商证券,000333,2018-04-02
3993,招商证券,000651,2018-04-02
3994,招商证券,000681,2018-04-02
3995,招商证券,000887,2018-04-02
3996,招商证券,000932,2018-04-02
3997,招商证券,002013,2018-04-02
3998,招商证券,002024,2018-04-02
3999,招商证券,002078,2018-04-02
4000,招商证券,002081,2018-04-02
4001,招商证券,002221,2018-04-02
4002,招商证券,002236,2018-04-02
4003,招商证券,002310,2018-04-02
4004,招商证券,002343,2018-04-02
4005,招商证券,002372,2018-04-02
4006,招商证券,002382,2018-04-02
4007,招商证券,002410,2018-04-02
4008,招商证券,002475,2018-04-02
4009,招商证券,002640,2018-04-02
4010,招商证券,002717,2018-04-02
4011,招商证券,002727,2018-04-02
4012,招商证券,300070,2018-04-02
4013,招商证券,300094,2018-04-02
4014,招商证券,300098,2018-04-02
4015,招商证券,300121,2018-04-02
4016,招商证券,300144,2018-04-02
4017,招商证券,300188,2018-04-02
4018,招商证券,300487,2018-04-02
4019,招商证券,300568,2018-04-02
4020,招商证券,300572,2018-04-02
4021,招商证券,600019,2018-04-02
4022,招商证券,600031,2018-04-02
4023,招商证券,600114,2018-04-02
4024,招商证券,600115,2018-04-02
4025,招商证券,600519,2018-04-02
4026,招商证券,600729,2018-04-02
4027,招商证券,600754,2018-04-02
4028,招商证券,600760,2018-04-02
4029,招商证券,600887,2018-04-02
4030,招商证券,601006,2018-04-02
4031,招商证券,601100,2018-04-02
4032,招商证券,601877,2018-04-02
4033,招商证券,603601,2018-04-02
4034,招商证券,603877,2018-04-02
4035,山西证券,000333,2018-04-02
4036,山西证券,000767,2018-04-02
4037,山西证券,000983,2018-04-02
4038,山西证券,002572,2018-04-02
4039,山西证券,002640,2018-04-02
4040,山西证券,002727,2018-04-02
4041,山西证券,300188,2018-04-02
4042,山西证券,300388,2018-04-02
4043,山西证券,600104,2018-04-02
4044,山西证券,600783,2018-04-02
4045,山西证券,600809,2018-04-02
4046,山西证券,601155,2018-04-02
4047,山西证券,603096,2018-04-02
4048,长城证券,000066,2018-04-27
4049,长城证券,600019,2018-04-27
4050,长城证券,600030,2018-04-27
4051,长城证券,600048,2018-04-27
4052,长城证券,600050,2018-04-27
4053,长城证券,600104,2018-04-27
4054,长城证券,600760,2018-04-27
4055,长城证券,600872,2018-04-27
4056,长城证券,601012,2018-04-27
4057,长城证券,601288,2018-04-27
4058,光大证券,000591,2018-05-01
4059,光大证券,000639,2018-05-01
4060,光大证券,000661,2018-05-01
4061,光大证券,000768,2018-05-01
4062,光大证券,001979,2018-05-01
4063,光大证券,002293,2018-05-01
4064,光大证券,300045,2018-05-01
4065,光大证券,300070,2018-05-01
4066,光大证券,600114,2018-05-01
4067,光大证券,600176,2018-05-01
4068,光大证券,600188,2018-05-01
4069,光大证券,600248,2018-05-01
4070,光大证券,600346,2018-05-01
4071,光大证券,600486,2018-05-01
4072,光大证券,600718,2018-05-01
4073,光大证券,600859,2018-05-01
4074,光大证券,601939,2018-05-01
4075,光大证券,603960,2018-05-01
4076,东吴证券,002563,2018-05-02
4077,东吴证券,300003,2018-05-02
4078,东吴证券,300059,2018-05-02
4079,东吴证券,300124,2018-05-02
4080,东吴证券,300178,2018-05-02
4081,东吴证券,300316,2018-05-02
4082,东吴证券,300388,2018-05-02
4083,东吴证券,300459,2018-05-02
4084,东吴证券,600498,2018-05-02
4085,东吴证券,600588,2018-05-02
4086,申万宏源证券,000418,2018-05-02
4087,申万宏源证券,000963,2018-05-02
4088,申万宏源证券,002409,2018-05-02
4089,申万宏源证券,001177,2018-05-02
4090,申万宏源证券,600271,2018-05-02
4091,申万宏源证券,600483,2018-05-02
4092,申万宏源证券,600760,2018-05-02
4093,申万宏源证券,601229,2018-05-02
4094,申万宏源证券,603179,2018-05-02
4095,申万宏源证券,603260,2018-05-02
4096,国金证券,000858,2018-05-03
4097,国金证券,002044,2018-05-03
4098,国金证券,002127,2018-05-03
4099,国金证券,002228,2018-05-03
4100,国金证券,002332,2018-05-03
4101,国金证券,300045,2018-05-03
4102,国金证券,600570,2018-05-03
4103,国金证券,600872,2018-05-03
4104,国金证券,601233,2018-05-03
4105,国金证券,601877,2018-05-03
4106,招商证券,000002,2018-05-02
4107,招商证券,000333,2018-05-02
4108,招商证券,000651,2018-05-02
4109,招商证券,000681,2018-05-02
4110,招商证券,000703,2018-05-02
4111,招商证券,000887,2018-05-02
4112,招商证券,000932,2018-05-02
4113,招商证券,000961,2018-05-02
4114,招商证券,002013,2018-05-02
4115,招商证券,002024,2018-05-02
4116,招商证券,002078,2018-05-02
4117,招商证券,002081,2018-05-02
4118,招商证券,002310,2018-05-02
4119,招商证券,002311,2018-05-02
4120,招商证券,002343,2018-05-02
4121,招商证券,002372,2018-05-02
4122,招商证券,002382,2018-05-02
4123,招商证券,002563,2018-05-02
4124,招商证券,002717,2018-05-02
4125,招商证券,300070,2018-05-02
4126,招商证券,300121,2018-05-02
4127,招商证券,300144,2018-05-02
4128,招商证券,300252,2018-05-02
4129,招商证券,300353,2018-05-02
4130,招商证券,300498,2018-05-02
4131,招商证券,300572,2018-05-02
4132,招商证券,300577,2018-05-02
4133,招商证券,300673,2018-05-02
4134,招商证券,600030,2018-05-02
4135,招商证券,600031,2018-05-02
4136,招商证券,600114,2018-05-02
4137,招商证券,600115,2018-05-02
4138,招商证券,600188,2018-05-02
4139,招商证券,600258,2018-05-02
4140,招商证券,600426,2018-05-02
4141,招商证券,600438,2018-05-02
4142,招商证券,600519,2018-05-02
4143,招商证券,600567,2018-05-02
4144,招商证券,600570,2018-05-02
4145,招商证券,600588,2018-05-02
4146,招商证券,600729,2018-05-02
4147,招商证券,600760,2018-05-02
4148,招商证券,600867,2018-05-02
4149,招商证券,600887,2018-05-02
4150,招商证券,601003,2018-05-02
4151,招商证券,601006,2018-05-02
4152,招商证券,601225,2018-05-02
4153,招商证券,601318,2018-05-02
4154,招商证券,601877,2018-05-02
4155,招商证券,603638,2018-05-02
4156,中银国际,000860,2018-05-03
4157,中银国际,002078,2018-05-03
4158,中银国际,002202,2018-05-03
4159,中银国际,002727,2018-05-03
4160,中银国际,300036,2018-05-03
4161,中银国际,300567,2018-05-03
4162,中银国际,600006,2018-05-03
4163,中银国际,600160,2018-05-03
4164,中银国际,601155,2018-05-03
4165,中银国际,601939,2018-05-03
4166,山西证券,000333,2018-05-02
4167,山西证券,000910,2018-05-02
4168,山西证券,002727,2018-05-02
4169,山西证券,300388,2018-05-02
4170,山西证券,600028,2018-05-02
4171,山西证券,600030,2018-05-02
4172,山西证券,600516,2018-05-02
4173,山西证券,600585,2018-05-02
4174,山西证券,600809,2018-05-02
4175,山西证券,601155,2018-05-02
4176,华创证券,002258,2018-05-30
4177,华创证券,002299,2018-05-30
4178,华创证券,002430,2018-05-30
4179,华创证券,300523,2018-05-30
4180,华创证券,600030,2018-05-30
4181,华创证券,600132,2018-05-30
4182,华创证券,600570,2018-05-30
4183,华创证券,601888,2018-05-30
4184,华创证券,603233,2018-05-30
4185,国金证券,000799,2018-05-30
4186,国金证券,002024,2018-05-30
4187,国金证券,002044,2018-05-30
4188,国金证券,002127,2018-05-30
4189,国金证券,002228,2018-05-30
4190,国金证券,002384,2018-05-30
4191,国金证券,002563,2018-05-30
4192,国金证券,002624,2018-05-30
4193,国金证券,600398,2018-05-30
4194,国金证券,601933,2018-05-30
4195,中银国际,002027,2018-05-31
4196,中银国际,002126,2018-05-31
4197,中银国际,002281,2018-05-31
